,keyword,text,target
6644,terrorist,  pay terrorist caught aliv must tri fast delay casab must send hard messag pay instead biryani,1
6645,terrorist,  shipsxanchor idea peopl actual think terrorist,0
6646,terrorist,  may know role terrorist,0
6647,terrorist,  swiftycommissh taoistinsight immortaltech jewish ppl agre israel bulli nd terrorist state kill palestin kid nd women,1
6648,terrorist,  barackobama senat john main whoop moment photograph chill isi acrilan,0
6649,terrorist,  rt abbswinston zionist terrorist demolish tire repair shop structur bethlehem,1
6650,terrorist,  three isra soldier wound west bank terrorist attack staretz,1
6651,terrorist,  three isra soldier wound west bank terrorist attack via r worldview,1
6652,terrorist,  rt abbswinston zionist terrorist kidnap palestinian overnight terror palestinian villag,1
6653,terrorist,  udhampuragain terrorist shot dead unhamp,1
6654,terrorist,  lovemywif fox like shedim public fact journalist bush wash stop terrorist,1
6655,terrorist,  iron anniversari hiroshima current presid help terrorist nation acquir nuclear weapon traitor,1
6656,terrorist,  rt abbswinston zionist terrorist kidnap palestinian overnight terror palestinian villag,1
6657,terrorist,  three isra soldier wound west bank terrorist attack via r worldview,1
6658,terrorist,  say slipper women got problem keepingtheviginaclean thing interest n less expens metrofmtalk,0
6659,threat,  build share custom applic within threatconnect w tc exchang infus fir threatintel,0
6660,threat,  end australia best burger via newscomauhq,0
6661,threat,  kinggerudo largest moulin leav biggest one red fire one strike alreadi threat reduc gt,0
6662,threat,  white american biggest threat world duh,0
6663,threat,  warn expect threat soul,0
6664,threat,  gener british schism privaci threat drone drone privaci,0
6665,threat,  get access extens sourc threat inform right box easili add intern intellig thu,0
6666,threat,  nigra threat boy ah thru,0
6667,threat,  purpl heart vet find jihad threat car mall islamaphob vet,0
6668,threat,  massa definit tripl crown threat harper,1
6669,threat,  meek mill respond drake ovo fest set wedgi threat,1
6670,thunder,  illusori icaru nonplay check,0
6671,thunder,  hear thunder truck,0
6672,thunder,  worst part see lightn tri guess thunder crack,0
6673,thunder,  thunder beauti,0
6674,thunder,  playingnow bloodhound seven angel media stream,0
6675,thunder,  kristyleemus bring alabama thunder back attic septemb ticket,0
6676,thunder,  devinjoslyn thunder light,0
6677,thunder,  okay mayb extrem thunder lightn pretti much type fifo,0
6678,thunder,  event thunder,0
6679,thunder,  random wind gust came gander probabl convect outflow heard thunder yet spit rain,1
6680,thunder,  lightumupbeast never watch pre think he dick like thunder though,0
6681,thunder,  originalfunko spencer thunder buddi thunder buddi,1
6682,thunder,  originalfunko spencer thunder buddi,0
6683,thunder,  waldo thunder u cooperstown dream park dedic oestron gokitgo,0
6684,thunder,  one thing like thunder,0
6685,thunder,  super loud thunder woke nice nap,0
6686,thunder,  heavi rain frequent thunder gusti wind move part uptown midtown,1
6687,thunder,  bay snipe rt leg power miner set thunder driller box pleas favorit amp share,0
6688,thunder,  thunder lighten torrenti rain power cut,1
6689,thunder,  relax thunder soothmyslumb watermelon populardemand w soak vine thewebbeffect,0
6690,thunder,  flash thunder wc quick amazon kindl soon print amazon book via creat via feebli,0
6691,thunder,  thunder shook hous woke sister made car alarm go,1
6692,thunder,  hear lighten see thunder,1
6693,thunder,  dream peac loud ass thunder want scare,1
6694,thunder,  brother cri caus thunder mao,0
6695,thunder,  l nudest thunder ever heard,0
6696,thunder,  asimtanvir nemesi pe keir snow thunder lightn,1
6697,thunder,  thunder legit,0
6698,thunder,  oh shit rli sheet aaaaaand thunder lightn miss summer storm,1
6699,thunder,  mama scare thunder,0
6700,thunder,  pleas pleas u got ta listen leonalewi essenceofm thunder major back,0
6701,thunder,  suddenli amp gloomi amp thunder loud shake window ever bay area miss w low,1
6702,thunder,  thunder outsid hous afternoon gawd,1
6703,thunder,  l b oklahoma thunder durant na aid oklahoma citi thunder youth larg swingman jersey retail na durant,0
6704,thunder,  hear thunder,0
6705,thunder,  thunder,0
6706,thunder,  love sound thunder rumbl across mountain,0
6707,thunder,  haydnexist glad save want steal thunder p,1
6708,thunderstorm,  sever thunderstorm warn oklahoma counti pm radar,1
6709,thunderstorm,  night play thunderstorm hope lord bless em,1
6710,thunderstorm,  advic noah dont go run thunderstorm,0
6711,thunderstorm,  usnwsgov special weather statement issu august pm eat news strong thunderstorm impact,1
6712,thunderstorm,  sever thunderstorm warn issu august pm cut august pm cut news,1
6713,thunderstorm,  cancel sever thunderstorm warn lincoln logan oklahoma ok,1
6714,thunderstorm,  usnwsgov sever weather statement issu august pm eat news sever thunderstorm warn,1
6715,thunderstorm,  museawayf beenghost calodemon ok ok make close quarter abandon cabin wood thunderstorm,1
6716,thunderstorm,  rachelrof tire woke thunderstorm lightn rain,0
6717,thunderstorm,  beauti lightn seen plane window,0
6718,thunderstorm,  news continu sever thunderstorm warn oklahoma ok pm,1
6719,thunderstorm,  nation weather servic littl rock issu sever thunderstorm warn van burn counti,1
6720,thunderstorm,  inn alert spag pm pm eat picket counti strong thunderstorm impact,1
6721,thunderstorm,  sever thunderstorm warn cancel central oklahoma still expect mph wind penni size hail,1
6722,thunderstorm,  condit pari fr cest current condit fair forecast sunni high low fri pm thunderstorm,0
6723,thunderstorm,  sever weather statement issu august pm cut news sever thunderstorm warn skyward,1
6724,thunderstorm,  sever thunderstorm warn includ russellvil ar clarksvil ar dardanel ar pm cut,1
6725,thunderstorm,  rt livingsaf news post sever thunderstorm warn part ar ok seek strong shelter risk,1
6726,thunderstorm,  sever thunderstorm warn oklahoma counti pm,1
6727,thunderstorm,  fall asleep sound thousand river plate fan stadium thunderstorm vivaargentina,0
6728,thunderstorm,  strong thunderstorm mile east picket move ne mph pea size hail wind gust mph saw,1
6729,thunderstorm,  sever thunderstorm warn oklahoma counti ok pm cut,1
6730,thunderstorm,  continu sever thunderstorm warn oklahoma ok till pm cut,1
6731,thunderstorm,  sever thunderstorm warn includ midwest citi ok del citi ok choctaw ok pm cut,1
6732,thunderstorm,  sever thunderstorm pictur across mid south,1
6733,thunderstorm,  high prioriti sever thunderstorm watch end issu lethbridg updat aug th met,1
6734,thunderstorm,  strong thunderstorm affect central halifax counti pm eat halifax va till pm eat,1
6735,thunderstorm,  thunderstorm helsinki thunder lightn lightningstrik thunderstorm natur helsinki,1
6736,thunderstorm,  pm thunderstorm rain degre weather weird,1
6737,thunderstorm,  wed mainli cloudi percent chanc shower even risk thunderstorm low,0
6738,thunderstorm,  news issu sever thunderstorm warn oklahoma ok pm,1
6739,thunderstorm,  need thunderstorm pleas,0
6740,thunderstorm,  usnwsgov sever weather statement issu august pm eat news sever thunderstorm warn,1
6741,tornado,  room look like tornado pass old,0
6742,tornado,  soonergrunt better tornado,0
6743,tornado,  brrookkllyynnr came like tornado destroy beauti word,0
6744,tornado,  tornadogiveaway thebookclub join,0
6745,tornado,  ticklemeshawn overrigid bet,0
6746,tornado,  lili sexi cowgirl stick view download video,0
6747,tornado,  blond teen journey ladner teas panti view download video,0
6748,tornado,  rd good water ski nation championship go plan next week event w damag tornado mon,1
6749,tornado,  ar sever thunderstorm warn issu august pm cut august pm cut news arx,1
6750,tornado,  second tornado confirm sunday storm,1
6751,tornado,  dakota skye get horni porn get juici pussi pound view download video,0
6752,tornado,  ok sever thunderstorm warn issu august pm cut august pm cut news,1
6753,tornado,  like coutur video lxi bell oklahoma tornado victim,1
6754,tornado,  sakhalintribun calgari area tornado warn end thunderstorm move eastward,1
6755,tornado,  guy run fast creat tornado without break sweat make superman look like slowpok pot,0
6756,tornado,  tornado look soul take,0
6757,tornado,  environ canada confirm nd tornado touch last weekend,1
6758,tornado,  pizza beer tornado austin windi af right,1
6759,tornado,  still get thunderstorm tornado woken yesterday half street still dark,1
6760,tornado,  kunalkapoor photo day storm chaser photographi pod,1
6761,tornado,  heather night ava sparxxx enjoy wild teen threesom view download video,0
6762,tornado,  brunett beauti night stretch victorian sofa view download video,0
6763,tornado,  rebelmag glad got away xd safe refer tornado near calgari drum heller around,1
6764,tornado,  barley bring give stripteas spread leg pussi pound view download video,0
6765,tornado,  weak distinct rotat fulli condens near villa ridg mo today near cv center sub tornado video,1
6766,tornado,  ashen tornado,0
6767,tornado,  brunett teen orsel lock teas home view download video,0
6768,tornado,  calgari area tornado warn end thunderstorm move eastward cbc ca cbc ca calgari area tornado warn end,1
6769,tornado,  tornado flew around room came,0
6770,tornado,  illinoi tornado slip radar emerg offici say,1
6771,tornado,  mayb happen tornado meet volcano,1
6772,tornado,  feel like tornado,1
6773,tornado,  toocodtodd hey watt let challeng tornado tag tlc match winner take,0
6774,tornado,  tornado make playoff guy homer alreadi ad tulowitzki price,0
6775,tornado,  pretti teen hadden ran pose strip purpl top view download video,0
6776,tragedy,  rli tragedi mp live recount horror topston india timesofindia,1
6777,tragedy,  shit hard get sometim tragedi mean soul,1
6778,tragedy,  malayan love love without tragedi shanna wish made whole song,0
6779,tragedy,  greater tragedi becom comfort life,0
6780,tragedy,  forget tragedi,0
6781,tragedy,  research collect memori st rule write divers touch anoth group tragedi,0
6782,tragedy,  rli tragedi mp live recount horror saw coach train plung water call,1
6783,tragedy,  sometim god use sorrow tragedi set stage gloriou redempt david plate run,0
6784,tragedy,  rli tragedi mp live recount horror saw coach train plung water call,1
6785,tragedy,  homeworldgym thisisperidot tragedi wonder nose,0
6786,tragedy,  real life tragedi monica hair given season friend,0
6787,tragedy,  railway caught unawar mp tragedi accid spot never mark vulner time news,1
6788,tragedy,  tragedi life end soon wait long begin w lewi quot,0
6789,tragedy,  railway caught unawar mp tragedi accid spot never mark vulner,1
6790,tragedy,  toiindianew cours minut b tragedi anoth train cross place n flash flood caus wash track,1
6791,tragedy,  modiministri rli tragedi mp live recount horror,1
6792,tragedy,  rli tragedi mp live recount horror saw coach train plung water call,1
6793,tragedy,  tanehisico even second half great greek tragedi lace monologu charli could much,0
6794,tragedy,  tragedi ad wrong book tar list find right one come brows gr homepag,0
6795,tragedy,  india rli tragedi mp live recount horror saw coach train plung water,1
6796,tragedy,  sriramk din march tragedi common pertain public ownership properti right base market opposit say,0
6797,tragedy,  breakingnew rli tragedi mp live recount horror saw coach train plung wa,1
6798,tragedy,  selenaluna like beauti ass tragedi low,1
6799,tragedy,  rli tragedi mp live recount horror saw coach train plung water call,1
6800,tragedy,  back home mad caus chill white boy,0
6801,tragedy,  rli tragedi mp live recount horror saw coach train plung water call,1
6802,tragedy,  robert magnon review catastroph impos sex marriag christian respond,1
6803,tragedy,  rli tragedi mp live recount horror saw coach train plung water call,1
6804,tragedy,  gun romanc never thing heartach miseri noth tragedi,0
6805,tragedy,  rli tragedi mp live recount horror saw coach train plung water call daughter said,1
6806,tragedy,  rli tragedi mp live recount horror saw coach train plung water call,1
6807,tragedy,  rli tragedi mp live recount horror saw coach train plung water call,1
6808,tragedy,  rli tragedi mp live recount horror saw coach train plung water call,1
6809,tragedy,  rt hirochii countri make fun hiroshima tragedi korea indonesia malaysia jamaica,1
6810,tragedy,  find arian grand shirt fuck tragedi,0
6811,tragedy,  care american tragedi,1
6812,trapped,  pitchfield ky bell edward amp rosalia need rescu adopt local foster home sponsorship trap amp,1
